,address,Lat_,long_
3391,"9640 NE 32nd St, Clyde Hill, WA 98004",47.6392512,-122.2123743
3392,"10442 SE 13th St, Bellevue, WA 98004",47.5989202,-122.2005398
3393,"9045 NE 40th Pl, Yarrow Point, WA 98004",47.6460553,-122.2175689
3394,"3883 112th Ave NE, Bellevue, WA 98004",47.6455654,-122.189751
3395,"10441 SE 24th Pl, Bellevue, WA 98004",47.5889713,-122.2027402
3396,"2548 111th Ave SE, Bellevue, WA 98004",47.5817549,-122.19257224906876
3397,"10904 SE 1st St, Bellevue, WA 98004",47.609145,-122.184629
3398,"10635 SE 2nd St, Bellevue, WA 98004",47.6083269,-122.1978489
3399,"130 97th Ave NE, Bellevue, WA 98004",47.615019,-122.2110426
3400,"9410 Lake Washington Blvd NE, Bellevue, WA 98004",47.6119379,-122.2107685
3401,"3255 111th Ave SE, Bellevue, WA 98004",47.5817549,-122.19257224906876
3402,"1500-1598 98th Ave NE, Bellevue, WA 98004",,
3403,"3126 108th Ave SE, Bellevue, WA 98004",47.6100063,-122.1962397
3404,"9723 NE 15th St, Clyde Hill, WA 98004",47.6238951,-122.2083248
3405,"10413 SE 25th St, Bellevue, WA 98004",47.5880782,-122.2003758
3406,"2615 109th Pl NE, Bellevue, WA 98004",47.6331183,-122.1952469
3407,"10637 SE 29th St, Beaux Arts Village, WA 98004",47.5841927,-122.2022585
3408,"233 111th Ave SE, Bellevue, WA 98004",47.5817549,-122.19257224906876
3409,"9415 NE 27th St, Clyde Hill, WA 98004",47.6346973,-122.2097475
3410,"2526 104th Ave SE, Bellevue, WA 98004",47.6024899,-122.2014706
3411,"2523-2533 103rd Ave SE, Bellevue, WA 98004",47.600679099999994,-122.20305225330883
3412,"10414 SE 24th Pl, Bellevue, WA 98004",47.5889713,-122.2027402
3413,"8726 NE 11th St, Bellevue, WA 98004",47.6199791,-122.2156436
3414,"4612 92nd Ave NE, Yarrow Point, WA 98004",47.641071,-122.21757058588561
3415,"1404-1418 100th Ave NE, Bellevue, WA 98004",,
3416,"400 Detwiller Ln, Bellevue, WA 98004",47.6006931,-122.2065311
3417,"9824 NE 13th St, Bellevue, WA 98004",47.6225096,-122.2059556
3418,"11034 NE 26th Pl, Bellevue, WA 98004",47.63385,-122.1934757
3419,"4442 95th Ave NE, Bellevue, WA 98004",47.6203824,-122.2137191
3420,"2154-2398 94th Ave NE, Clyde Hill, WA 98004",,
3421,"11034 NE 26th Pl, Bellevue, WA 98004",47.63385,-122.1934757
3422,"1411 112th Ave NE, Bellevue, WA 98004",47.62365665,-122.19136515030154
3423,"1431 102nd Ave NE, Bellevue, WA 98004",47.6277104,-122.2045148
3424,"1915 107th Ave SE, Bellevue, WA 98004",47.60153,-122.1974078
3425,"1206 86th Ave NE, Bellevue, WA 98004",,
3426,"1149-1199 91st Ave NE, Bellevue, WA 98004",,
3427,"3110 109th Ave SE, Bellevue, WA 98004",47.6009815,-122.1949311
3428,"1037 106th Ave SE, Bellevue, WA 98004",47.6076239,-122.1987772
3429,"3215 107th Ave SE, Bellevue, WA 98004",47.60153,-122.1974078
3430,"9000 Lake Washington Blvd NE, Bellevue, WA 98004",47.6119379,-122.2107685
3431,"3244 112th Ave SE, Bellevue, WA 98004",47.6099504,-122.1908289
3432,"1646 100th Pl SE, Bellevue, WA 98004",47.5960735,-122.2064378
3433,"4432 92nd Ave NE, Yarrow Point, WA 98004",47.641071,-122.21757058588561
3434,"511 98th Ave NE, Bellevue, WA 98004",47.6274403,-122.2097978
3435,"9625-9701 SE 5th St, Bellevue, WA 98004",,
3436,"3418 96th Ave NE, Clyde Hill, WA 98004",47.626533,-122.2124695
3437,"223 98th Ave NE, Bellevue, WA 98004",47.6274403,-122.2097978
3438,"9329 SE Shoreland Dr, Bellevue, WA 98004",47.6059281,-122.2073342
3439,"2000-2098 102nd Ave NE, Bellevue, WA 98004",,
3440,"1365 91st Ave NE, Clyde Hill, WA 98004",47.6221253,-122.2194569
3441,"720 96th Ave NE, Bellevue, WA 98004",47.6150344,-122.2123817
3442,"9563 NE 1st St, Bellevue, WA 98004",47.618167,-122.2201504
3443,"10208 NE 26th St, Bellevue, WA 98004",47.6337695,-122.2043824
3444,"1509 85th Ave NE, Clyde Hill, WA 98004",47.6239275,-122.2271924
3445,"9530 NE 5th St, Bellevue, WA 98004",47.6150156,-122.2076722
3446,"10924 NE 18th Pl, Bellevue, WA 98004",47.6269956,-122.2058112
3447,"335-345 105th Ave SE, Bellevue, WA 98004",47.5965996,-122.2004794
3448,"2424 109th Ave SE, Bellevue, WA 98004",47.6009815,-122.1949311
3449,"1600-1718 107th Ave SE, Bellevue, WA 98004",,
3450,"3200 102nd Ave NE, Bellevue, WA 98004",47.6277104,-122.2045148
3451,"9033 NE 32nd St, Yarrow Point, WA 98004",47.6391818,-122.2164872
3452,"1149-1199 91st Ave NE, Bellevue, WA 98004",,
3453,"1415 108th Ave SE, Bellevue, WA 98004",47.6100063,-122.1962397
3454,"27106 NE Miller St, Duvall, WA 98019",47.7338466,-121.9790416
3455,"27930 NE 147th Pl, Duvall, WA 98019",47.7337401,-121.9670191
3456,"33030 NE 201st St, Duvall, WA 98019",,
3457,"31907 NE 139th St, Duvall, WA 98019",,
3458,"27020 NE Ring St, Duvall, WA 98019",47.7384504,-121.9792052
3459,"14405 274th Ct NE, Duvall, WA 98019",47.7319705,-121.9721322
3460,"14923 280th Pl NE, Duvall, WA 98019",47.7348868,-121.9638551
3461,"18949 Mountain View Rd NE, Duvall, WA 98019",,
3462,"16103 Kelly Rd NE, Duvall, WA 98019",,
3463,"26905 NE Cherry St, Duvall, WA 98019",47.7415877,-121.9826413
3464,"19807 330th Ave NE, Duvall, WA 98019",,
3465,"28312 NE 138th Pl, Duvall, WA 98019",47.7234907,-121.9581794
3466,"27831 NE 153rd Pl, Duvall, WA 98019",47.7395736,-121.9727286
3467,"14806 279th Ln NE, Duvall, WA 98019",47.7371294,-121.9660905
3468,"15929 Broadway Ave NE, Duvall, WA 98019",47.7415784,-121.9818693
3469,"14800 Kennedy Pl NE, Duvall, WA 98019",47.7347676,-121.9831035
3470,"30929 NE Cherry Valley Rd, Duvall, WA 98019",47.7494663,-121.9640378
3471,"12124 268th Dr NE, Duvall, WA 98019",,
3472,"26508 NE Kennedy Dr, Duvall, WA 98019",47.7352935,-121.9820593
3473,"15415 279th Pl NE, Duvall, WA 98019",47.7377118,-121.9650651
3474,"27518 NE 147th Ln, Duvall, WA 98019",47.7343532,-121.9705854
3475,"14329 275th Ave NE, Duvall, WA 98019",47.7283148,-121.9705338
3476,"32823 NE 195th St, Duvall, WA 98019",,
3477,"31611 NE Cherry Valley Rd, Duvall, WA 98019",47.7494663,-121.9640378
3478,"31720 NE 123rd St, Duvall, WA 98019",,
3479,"16023 271st Pl NE, Duvall, WA 98019",47.7448807,-121.9760605
3480,"14206 284th Pl NE, Duvall, WA 98019",47.7272942,-121.9576483
3481,"27818 NE 141st St, Duvall, WA 98019",47.726238,-121.9671674
3482,"32702 NE 202nd St, Duvall, WA 98019",,
3483,"14308 274th Pl NE, Duvall, WA 98019",47.7299544,-121.9720504
3484,"14821 272nd Pl NE, Duvall, WA 98019",47.7313424,-121.9739746
3485,"19744 324th Ave NE, Duvall, WA 98019",,
3486,"27927 NE 147th Cir, Duvall, WA 98019",47.7324115,-121.9658259
3487,"1 View Ln NE, Duvall, WA 98019",,
3488,"26418 NE Anderson St, Duvall, WA 98019",47.7453384,-121.9805741
3489,"14522 271st Ct NE, Duvall, WA 98019",,
3490,"26720 NE Stewart St, Duvall, WA 98019",47.7423759,-121.976544
3491,"278th Ave NE, Duvall, WA 98019",47.7340457,-121.967017
3492,"28219 NE 149th Pl, Duvall, WA 98019",47.7347208,-121.961425
3493,"15200 287th Ave NE, Duvall, WA 98019",47.7379498,-121.9551111
3494,"17827 Mountain View Rd NE, Duvall, WA 98019",,
3495,"28509 NE 149th Pl, Duvall, WA 98019",47.7347208,-121.961425
3496,"2601 21st Ave S, Seattle, WA 98144",47.58014075,-122.30584413483967
3497,"1318 29th Ave S, Seattle, WA 98144",47.5916006,-122.2950674
3498,"3665 Renton Ave S, Seattle, WA 98144",47.5700548,-122.29609759976822
3499,"1713 22nd Ave S, Seattle, WA 98144",47.58802155,-122.30412485037564
3500,"1761 17th Ave S, Seattle, WA 98144",47.587385600000005,-122.31082985
3501,"517 32nd Ave S, Seattle, WA 98144",47.5972328,-122.2916003
3502,"2509 33rd Ave S, Seattle, WA 98144",47.58067665,-122.29119979178377
3503,"2113 15th Ave S, Seattle, WA 98144",47.58415,-122.3138457
3504,"2211 20th Ave S, Seattle, WA 98144",47.58325825,-122.30724145348066
3505,"316 Lake Washington Blvd S, Seattle, WA 98144",47.5996136,-122.28802062276563
3506,"1807 17th Ave S, Seattle, WA 98144",47.586684399999996,-122.31099920336585
3507,"2609 21st Ave S, Seattle, WA 98144",47.5799231,-122.30576451308926
3508,"2001 S Norman St, Seattle, WA 98144",47.5929505,-122.3058416
3509,"2023 24th Ave S, Seattle, WA 98144",47.5847429,-122.3019355425
3510,"2019 24th Ave S, Seattle, WA 98144",47.58494615,-122.30191758660774
3511,"801-921 Martin Luther King Jr Way S, Seattle, WA 98144",,
3512,"2602 Shoreland Dr S, Seattle, WA 98144",47.5799916,-122.28516719004283
3513,"2031 S Washington St, Seattle, WA 98144",47.6006718,-122.3050105
3514,"1523 30th Ave S, Seattle, WA 98144",47.5887427,-122.2939588
3515,"2310 15th Ave S, Seattle, WA 98144",47.5824981,-122.3128735
3516,"3438-3474 S Charles St, Seattle, WA 98144",,
3517,"3220 19th Ave S, Seattle, WA 98144",47.57440415,-122.30695025
3518,"729 Martin Luther King Jr Way S, Seattle, WA 98144",,
3519,"323 25th Ave S, Seattle, WA 98144",47.59974285,-122.30020037832031
3520,"3115 S Norman St, Seattle, WA 98144",47.5932922,-122.29211709894369
3521,"1903 32nd Ave S, Seattle, WA 98144",47.5860469,-122.29225821271618
3522,"2739 31st Ave S, Seattle, WA 98144",47.5785302,-122.29332077131372
3523,"1505 S Plum St, Seattle, WA 98144",47.5853834,-122.3129325
3524,"2000 30th Ave S, Seattle, WA 98144",47.58502645,-122.29381635312183
3525,"3112 21st Ave S, Seattle, WA 98144",47.5754126,-122.30510428073171
3526,"1905 33rd Ave S, Seattle, WA 98144",47.5858629,-122.29103005948964
3527,"2722 30th Ave S, Seattle, WA 98144",47.57894985,-122.29385312503238
3528,"1108 29th Ave S, Seattle, WA 98144",47.5929442,-122.2950518
3529,"3100-3198 S Byron St, Seattle, WA 98144",,
3530,"1727 Lake Washington Blvd S, Seattle, WA 98144",47.587259,-122.29003270681119
3531,"2955 36th Ave S, Seattle, WA 98144",47.57587965,-122.28798991744375
3532,"830 Davis Pl S, Seattle, WA 98144",47.5949965,-122.3079889
3533,"323 25th Ave S, Seattle, WA 98144",47.59974285,-122.30020037832031
3534,"1718-1748 21st Ave S, Seattle, WA 98144",,
3535,"3149 35th Ave S, Seattle, WA 98144",47.57549575,-122.28909096615524
3536,"3242 15th Ave S, Seattle, WA 98144",47.573825400000004,-122.31309753920962
3537,"1422 33rd Ave S, Seattle, WA 98144",47.589283949999995,-122.2901208937402
3538,"3107 37th Pl S, Seattle, WA 98144",47.5764023,-122.28687262524832
3539,"540 33rd Ave S, Seattle, WA 98144",47.59677205,-122.28998690716658
3540,"1501 33rd Ave S, Seattle, WA 98144",47.5887067,-122.29079719910536
3541,"1517 17th Ave S, Seattle, WA 98144",47.5894722,-122.31080990080234
3542,"1908 29th Ave S, Seattle, WA 98144",47.5860191,-122.29474089685476
3543,"3405 35th Ave S, Seattle, WA 98144",47.57219015,-122.28919969981192
3544,"2833 Cascadia Ave S, Seattle, WA 98144",47.5775819,-122.28535722781353
3545,"1116 33rd Ave S, Seattle, WA 98144",47.5929438,-122.29003416009925
3546,"2727 32nd Ave S, Seattle, WA 98144",47.5788053,-122.29221772561459
3547,"115 28th Ave S, Seattle, WA 98144",47.6011747,-122.29599540000001
3548,"1707 22nd Ave S, Seattle, WA 98144",47.588145850000004,-122.30413094718716
3549,"1124 29th Ave S, Seattle, WA 98144",47.5925255,-122.295091
3550,"902 26th Ave S, Seattle, WA 98144",47.59445025,-122.2988301
3551,"3219 37th Pl S, Seattle, WA 98144",47.5746575,-122.28694780873772
3552,"301 27th Ave S, Seattle, WA 98144",47.6001816,-122.2979732
3553,"1362 31st Ave S, Seattle, WA 98144",47.5907972,-122.2921633
3554,"2721-3279 Lake Washington Blvd S, Seattle, WA 98144",,
3555,"2107 13th Ave S, Seattle, WA 98144",47.58427145,-122.31631413901249
3556,"2300 14th Ave S, Seattle, WA 98144",47.5828311,-122.3142449
3557,"2019 33rd Ave S, Seattle, WA 98144",47.58456405,-122.29118444948168
3558,"2101 31st Ave S, Seattle, WA 98144",47.584347,-122.29334186935404
3559,"1120 33rd Ave S, Seattle, WA 98144",47.5928442,-122.29005685419949
3560,"1337 14th Ave S, Seattle, WA 98144",47.5903988,-122.3150894
3561,"2653 Cascadia Ave S, Seattle, WA 98144",47.5788564,-122.28582260154622
3562,"1101 23rd Ave S, Seattle, WA 98144",47.5929425,-122.30283008308822
3563,"3333 S Plum St, Seattle, WA 98144",47.5849152,-122.29010000073171
3564,"3450 S King St, Seattle, WA 98144",47.5982589,-122.2881999
3565,"2739 31st Ave S, Seattle, WA 98144",47.5785302,-122.29332077131372
3566,"2300 14th Ave S, Seattle, WA 98144",47.5828311,-122.3142449
3567,"814 20th Ave S, Seattle, WA 98144",47.595482849999996,-122.30594233667836
3568,"3209 S Charles St, Seattle, WA 98144",47.59445135,-122.29090755
3569,"2900-2948 S Irving St, Seattle, WA 98144",,
3570,"2200 S Hanford St, Seattle, WA 98144",47.5751978,-122.3040516
3571,"1770 19th Ave S, Seattle, WA 98144",47.587234,-122.3079201
3572,"1122A 23rd Ave S, Seattle, WA 98144",47.5852067,-122.3029433
3573,"924 26th Ave S, Seattle, WA 98144",47.593838500000004,-122.2988343719192
3574,"2601-2649 Shoreland Dr S, Seattle, WA 98144",,
3575,"214 20th Ave S, Seattle, WA 98144",47.60037655,-122.30594365
3576,"12807 7th Ave S, Burien, WA 98168",47.488209999999995,-122.32492662808988
3577,"13248 Occidental Ave S, Burien, WA 98168",47.483497400000005,-122.33217047840152
3578,"12612 23rd Ave S, Seattle, WA 98168",47.6003088,-122.3022363
3579,"1047-1099 S 130th St, Burien, WA 98168",,
3580,"10412 Aqua Way S, Seattle, WA 98168",47.5099934,-122.32739415
3581,"12446 21st Ave S, Seattle, WA 98168",47.578739,-122.3053957
3582,"14937 57th Ave S, Tukwila, WA 98168",47.46869725,-122.26290777584245
3583,"4036 S 119th St, Tukwila, WA 98168",47.4971944,-122.28186455033911
3584,"12208 20th Ave S, Seattle, WA 98168",47.6000002,-122.30637493790209
3585,"13012 41st Ave S, Tukwila, WA 98168",47.4869246,-122.28220380300334
3586,"12516 Military Rd S, Seattle, WA 98168",47.5304722,-122.2937808
3587,"12432 16th Ave S, Seattle, WA 98168",47.5279026,-122.3148621
3588,"12036 23rd Ave S, Seattle, WA 98168",47.6003088,-122.3022363
3589,"10218 Aqua Way S, Seattle, WA 98168",47.51169605,-122.32858240139079
3590,"13904 24th Ave S, SeaTac, WA 98168",47.478746,-122.301991
3591,"10424 2nd Ave S, Seattle, WA 98168",47.5996951,-122.3315755
3592,"13436 Occidental Ave S, Burien, WA 98168",47.48198645,-122.33220758033585
3593,"2496-2598 S 121st St, Burien, WA 98168",,
3594,"14056 31st Ave S, SeaTac, WA 98168",47.476237,-122.293031
3595,"3218 S 148th St, SeaTac, WA 98168",47.471070999999995,-122.2912085
3596,"14440 51st Ave S, Tukwila, WA 98168",47.4726843,-122.27023469672386
3597,"2471 S 116th Way, Seattle, WA 98168",,
3598,"5619 S 149th St, Tukwila, WA 98168",47.46977925,-122.26404698672465
3599,"4071 S 128th St, Tukwila, WA 98168",47.48816935,-122.28078042827511
3600,"1219 S 124th St, Seattle, WA 98168",,
3601,"1641 S 124th St, Seattle, WA 98168",47.7179667,-122.3072035
3602,"14426-14598 42nd Ave S, Tukwila, WA 98168",,
3603,"10427 18th Ave S, Seattle, WA 98168",47.5221483,-122.3101607
3604,"12450 2nd Ave S, Seattle, WA 98168",47.5996951,-122.3315755
3605,"13240 Occidental Ave S, Burien, WA 98168",47.48364365,-122.33220460000001
3606,"2052 S 132nd St, SeaTac, WA 98168",47.48523,-122.30513149999999
3607,"12231 14th Ave S, Seattle, WA 98168",47.5217691,-122.3149225
3608,"13008 23rd Ave S, SeaTac, WA 98168",47.4866275,-122.30324049999999
3609,"13002 23rd Ave S, SeaTac, WA 98168",47.4867885,-122.3032745
3610,"4295 S 137th St, Tukwila, WA 98168",47.480246949999994,-122.27897572462575
3611,"11720 8th Ave S, Seattle, WA 98168",47.498124700000005,-122.32226272624435
3612,"1432 S 129th St, Burien, WA 98168",47.48785945,-122.31406442844366
3613,"14710 57th Ave S, Tukwila, WA 98168",47.4709827,-122.26228758070803
3614,"14490 57th Ave S, Tukwila, WA 98168",47.47156275,-122.26223415
3615,"5206 S 142nd St, Tukwila, WA 98168",47.4763842,-122.26900420336926
3616,"14015 43rd Ave S, Tukwila, WA 98168",47.4773143,-122.2802958
3617,"13304 24th Ave S, SeaTac, WA 98168",47.4839365,-122.301784
3618,"13602 8th Ave S, Burien, WA 98168",47.48107015,-122.3230797
3619,"1226 S 130th Pl, Burien, WA 98168",47.4864332,-122.31691487434725
3620,"12419 20th Ave S, Seattle, WA 98168",47.6000002,-122.30637493790209
3621,"12824 7th Ave S, Burien, WA 98168",47.487739149999996,-122.32432135780176
3622,"4414 S 140th St, Tukwila, WA 98168",47.4780179,-122.27815381854785
3623,"10005 16th Ave S, Seattle, WA 98168",47.5279026,-122.3148621
3624,"2730 S 146th St, SeaTac, WA 98168",47.472716,-122.2970285
3625,"14301 Interurban Ave S, Tukwila, WA 98168",47.474990649999995,-122.25763690817757
3626,"11211 3rd Ave S, Seattle, WA 98168",47.5922655,-122.3300315
3627,"10447 8th Ave S, Seattle, WA 98168",47.509011599999994,-122.3241285
3628,"12120-12198 24th Ave S, Burien, WA 98168",,
3629,"11819 1st Avenue South, Seattle, WA 98168",47.5378864,-122.3349917
3630,"14911 57th Ave S, Tukwila, WA 98168",47.4693963,-122.26317600047041
3631,"14717 58th Ave S, Tukwila, WA 98168",47.470169150000004,-122.26118482499999
3632,"903 S 101st St, Seattle, WA 98168",47.512701199999995,-122.32104977027768
3633,"3714 S 128th St, Tukwila, WA 98168",47.4889043,-122.28615308176045
3634,"10000-10026 S 100th St, Seattle, WA 98168",,
3635,"3515 S 137th St, Tukwila, WA 98168",47.4806153,-122.28707535029898
3636,"12314-12426 24th Ave S, Burien, WA 98168",,
3637,"14070 Military Rd S, Tukwila, WA 98168",47.475961350000006,-122.29175362420813
3638,"4229 S 144th St, Tukwila, WA 98168",47.47395145,-122.2799495
3639,"2802-2804 S 138th St, SeaTac, WA 98168",47.4797118,-122.29832
3640,"11023 4th Ave S, Seattle, WA 98168",47.5712698,-122.329139
3641,"13407 8th Ave S, Burien, WA 98168",47.482844549999996,-122.32372120036226
3642,"30001-30021 55th Pl S, Auburn, WA 98001",,
3643,"31607-31633 44th Ave S, Auburn, WA 98001",47.3185401,-122.27931045
3644,"30020 43rd Pl S, Auburn, WA 98001",47.33240705,-122.27991614712843
3645,"138 Seattle Blvd S, Algona, WA 98001",47.2776433,-122.25227548487108
3646,"5146 S 303rd Pl, Auburn, WA 98001",47.33026365,-122.268911364404
3647,"31898 50th Pl S, Auburn, WA 98001",,
3648,"434 Pullman Ave, Algona, WA 98001",47.2796161,-122.24709927530581
3649,"322 9th Ave N, Algona, WA 98001",47.2898257,-122.25059830000001
3650,"3331 S 368th Pl, Auburn, WA 98001",,
3651,"429 Milwaukee Blvd S, Algona, WA 98001",47.27341905,-122.25080034999999
3652,"3026 S Star Lake Rd, Auburn, WA 98001",,
3653,"36400-36452 51st Ave S, Auburn, WA 98001",,
3654,"4222 S 288th Pl, Auburn, WA 98001",47.3428941,-122.269136
3655,"29140 42nd Ave S, Auburn, WA 98001",47.339435699999996,-122.28108099650669
3656,"33610 51st Ave S, Auburn, WA 98001",47.3095706,-122.271088
3657,"29031 40th Ave S, Auburn, WA 98001",47.3406229,-122.2838388235684
3658,"3720 S 312th Ln, Auburn, WA 98001",47.32257525,-122.28666954893583
3659,"38068 41st Pl S, Auburn, WA 98001",47.2599274,-122.28259084999999
3660,"29812 55th Pl S, Auburn, WA 98001",47.333335,-122.26592312342311
3661,"31649-31799 44th Ave S, Auburn, WA 98001",47.31733925,-122.27921934508058
3662,"30557 55th Ave S, Auburn, WA 98001",47.327181550000006,-122.26717009999999
3663,"4411 S 314th St, Auburn, WA 98001",47.3210598,-122.2683695
3664,"4804 S 378th St, Auburn, WA 98001",,
3665,"35039 41st Pl S, Federal Way, WA 98001",47.3044966,-122.283204
3666,"36721 34th Ave S, Auburn, WA 98001",47.2718531,-122.2907737563715
3667,"4205 S 288th Pl, Auburn, WA 98001",47.3428941,-122.269136
3668,"130 Main St, Algona, WA 98001",47.2804157,-122.25145798875849
3669,"27523-27527 43rd Ave S, Auburn, WA 98001",47.35564795,-122.28007358330458
3670,"38071 39th Ave S, Auburn, WA 98001",47.25967565,-122.28441025000001
3671,"35632 52nd Ave S, Auburn, WA 98001",47.3151911,-122.2702736
3672,"27852 31st Pl S, Auburn, WA 98001",47.351584599999995,-122.29203547905405
3673,"37540 32nd Pl S, Auburn, WA 98001",47.2646473,-122.29184450019645
3674,"36255 52nd Ave S, Auburn, WA 98001",47.3151911,-122.2702736
3675,"34033 39th Ave S, Auburn, WA 98001",47.29565195,-122.28489507454921
3676,"32838 38th Ave S, Federal Way, WA 98001",47.306769349999996,-122.285195375
3677,"4816 S 277th Pl, Auburn, WA 98001",47.353493650000004,-122.2729660801868
3678,"34021 40th Ave S, Auburn, WA 98001",47.295882649999996,-122.28388721267086
3679,"1118 U St NW, Auburn, WA 98001",47.3179101,-122.25726992570651
3680,"2025 W St NW, Auburn, WA 98001",47.32613215,-122.2601002
3681,"4342 S 299th St, Auburn, WA 98001",47.3341704,-122.253772
3682,"5002 S 299th Pl, Auburn, WA 98001",47.3341637,-122.1907903
3683,"29140 43rd Ave S, Auburn, WA 98001",47.3394576,-122.28008814999998
3684,"27515 44th Pl S, Auburn, WA 98001",47.3555382,-122.27801508495202
3685,"33027 47th Pl S, Federal Way, WA 98001",47.3049752,-122.27612357494056
3686,"28426 37th Ave S, Auburn, WA 98001",47.34616185,-122.2858830315748
3687,"28430 49th Ave S, Auburn, WA 98001",47.3129151,-122.2726151
3688,"28830 34th Ave S, Auburn, WA 98001",47.342480800000004,-122.28899460919101
3689,"34025 39th Ave S, Auburn, WA 98001",47.295840049999995,-122.28487057539255
3690,"38205 45th Ave S, Auburn, WA 98001",,
3691,"36816 55th Ave S, Auburn, WA 98001",47.3237412,-122.2667873
3692,"35301-35323 56th Ave S, Auburn, WA 98001",,
3693,"28461 54th Ave S, Federal Way, WA 98001",,
3694,"36656 55th Pl S, Auburn, WA 98001",47.3324225,-122.2663511
3695,"27721 48th Ave S, Auburn, WA 98001",47.312155,-122.2737429
3696,"30027 58th Pl S, Auburn, WA 98001",47.33210685,-122.26111596622258
3697,"35516 44th Ave S, Auburn, WA 98001",47.2830557,-122.2787923468721
3698,"4114 S 294th St, Auburn, WA 98001",47.3386912,-122.2565855
3699,"1512 10th Ct NW, Auburn, WA 98001",47.31656315,-122.25201540775743
3700,"27840 38th Pl S, Auburn, WA 98001",47.352559549999995,-122.28505695
3701,"31605-31625 51st Ave S, Auburn, WA 98001",,
3702,"34215 40th Ave S, Auburn, WA 98001",47.2950873,-122.28387727697785
3703,"3297 S 366th St, Auburn, WA 98001",47.2735842,-122.28727497539938
3704,"4313 S 289th Pl, Auburn, WA 98001",47.342067,-122.269848
3705,"5214 S 292nd St, Auburn, WA 98001",47.34055515,-122.26903905728781
3706,"30036-30116 42nd Pl S, Auburn, WA 98001",47.33180325,-122.28067779651127
3707,"2431 T St NW, Auburn, WA 98001",47.32943575,-122.25681250468338
3708,"2027 Ferndale Ave NE, Renton, WA 98056",47.51003095,-122.18489505597628
3709,"12116 SE 71st Pl, Newcastle, WA 98056",47.53908905,-122.17903929544086
3710,"1225 N 41st Pl, Renton, WA 98056",47.53038325,-122.20176232180484
3711,"1200 N 27th Pl, Renton, WA 98056",47.51601005,-122.2030135995875
3712,"1012 N 42nd Pl, Renton, WA 98056",47.53103515,-122.20395766041557
3713,"2411 Meadow Ave N, Renton, WA 98056",47.5135068,-122.20017539296298
3714,"4018 NE 6th Ct, Renton, WA 98056",47.49400355,-122.16497494950016
3715,"11409 SE 71st Pl, Newcastle, WA 98056",47.5398512,-122.18778535
3716,"475-547 Monroe Ave NE, Renton, WA 98056",,
3717,"504 Shelton Ct NE, Renton, WA 98056",47.490721300000004,-122.16707455
3718,"8024 117th Pl SE, Newcastle, WA 98056",47.5304866,-122.18438662677534
3719,"2207 Kennewick Pl NE, Renton, WA 98056",47.5115006,-122.19401144977624
3720,"2906 Kennewick Pl NE, Renton, WA 98056",47.5180322,-122.19386182035959
3721,"821 Dayton Ave NE, Renton, WA 98056",47.49657015,-122.18684845
3722,"454 A St, Renton, WA 98056",47.4891684,-122.1660864
3723,"2525 NE 24th St, Renton, WA 98056",47.512955950000006,-122.18491992888889
3724,"602 Tacoma Ave NE, Renton, WA 98056",47.4923929,-122.16514910184502
3725,"1178 Camas Ave NE, Renton, WA 98056",47.506397,-122.1883097
3726,"2931 NE 5th Pl, Renton, WA 98056",47.490240650000004,-122.17912711489319
3727,"3901 NE 5th Pl, Renton, WA 98056",47.49142165,-122.16697026419772
3728,"3901 Park Ave N, Renton, WA 98056",47.52647025,-122.2019830224615
3729,"555 Index Ave NE, Renton, WA 98056",47.4918947,-122.1809198
3730,"919 N 33rd St, Renton, WA 98056",47.5204274,-122.20610024999999
3731,"1905 NE 29th Ct, Renton, WA 98056",,
3732,"3617 NE 12th St, Renton, WA 98056",47.5027973,-122.1701076
3733,"1224 N 27th Pl, Renton, WA 98056",47.51598665,-122.20207800965403
3734,"7606 116th Ave SE, Newcastle, WA 98056",47.534608649999996,-122.18523081107622
3735,"2826 Access Rd, Renton, WA 98056",,
3736,"7302 127th Pl SE, Newcastle, WA 98056",47.5170815,-122.1708828
3737,"2508 NE 7th St, Renton, WA 98056",47.494776900000005,-122.18510105620419
3738,"12522 SE 105th St, Renton, WA 98056",,
3739,"12020 SE 76th St, Newcastle, WA 98056",47.53447235,-122.1789047199704
3740,"2709 NE 22nd St, Renton, WA 98056",47.510978800000004,-122.18312351226464
3741,"8203 120th Pl SE, Newcastle, WA 98056",47.52952025,-122.17994417651303
3742,"1916 Harrington Cir NE, Renton, WA 98056",47.5093934,-122.1822245
3743,"12032-12038 SE 76th St, Newcastle, WA 98056",,
3744,"353 Bronson Way NE, Renton, WA 98056",47.48783755,-122.1911384996225
3745,"3600-3698 Wells Ave N, Renton, WA 98056",,
3746,"3704 NE 14th St, Renton, WA 98056",47.5047017,-122.169901275
3747,"2714 NE 4th Ct, Renton, WA 98056",47.4891954,-122.18208238755011
3748,"2125 NE 6th Cir, Renton, WA 98056",47.494092800000004,-122.18988822501241
3749,"2314 Blaine Ave NE, Renton, WA 98056",47.5127848,-122.18915404646464
3750,"3307 NE 7th St, Renton, WA 98056",47.49466445,-122.1742678077093
3751,"751 Redmond Ave NE, Renton, WA 98056",47.49531265,-122.16895401729283
3752,"1009-1225 N 41st Pl, Renton, WA 98056",,
3753,"7815 116th Ave SE, Newcastle, WA 98056",47.53264365,-122.18597155813009
3754,"680 Shelton Ave NE, Renton, WA 98056",47.4942308,-122.16604373952731
